1.699999999999999956e+00
1.699999999999999956e+00
1.699999999999999956e+00
1.600000000000000089e+00
8.000000000000000444e-01
2.000000000000000000e+00
3.100000000000000089e+00
1.199999999999999956e+00
2.000000000000000111e-01
7.400000000000000355e+00
1.500000000000000000e+00
6.910000000000000853e+01
1.800000000000000044e+00
1.400000000000000133e+00
7.900000000000000355e+00
6.100000000000000533e+00
3.200000000000000178e+00
1.800000000000000044e+00
3.100000000000000089e+00
4.400000000000000355e+00
1.900000000000000133e+00
6.820000000000000284e+01
5.999999999999999778e-01
3.200000000000000178e+00
2.800000000000000266e+00
1.199999999999999956e+00
1.699999999999999956e+00
1.800000000000000044e+00
2.500000000000000000e+00
1.699999999999999956e+00
7.000000000000000666e-01
3.200000000000000178e+00
1.100000000000000089e+00
2.600000000000000089e+00
2.399999999999999911e+00
2.600000000000000089e+00
1.199999999999999956e+00
7.029999999999999716e+01
5.999999999999999778e-01
2.600000000000000089e+00
2.100000000000000089e+00
1.100000000000000089e+00
1.080000000000000071e+01
1.059999999999999964e+01
7.340000000000000568e+01
1.199999999999999956e+00
1.400000000000000133e+00
2.300000000000000266e+00
9.500000000000000000e+01
8.000000000000000444e-01
1.400000000000000133e+00
5.000000000000000000e-01
1.300000000000000044e+00
1.400000000000000133e+00
1.800000000000000044e+00
2.399999999999999911e+00
2.500000000000000000e+00
2.899999999999999911e+00
2.500000000000000000e+00
5.400000000000000355e+00
7.500000000000000000e+00
4.960000000000000142e+01
1.910000000000000142e+01
2.000000000000000111e-01
3.200000000000000178e+00
7.000000000000000666e-01
8.000000000000000444e-01
2.700000000000000178e+00
2.000000000000000000e+00
2.300000000000000266e+00
2.100000000000000089e+00
1.800000000000000044e+00
2.600000000000000089e+00
2.200000000000000178e+00
2.300000000000000266e+00
2.200000000000000178e+00
7.299999999999999822e+00
6.929999999999999716e+01
2.000000000000000111e-01
1.900000000000000133e+00
1.199999999999999956e+00
2.200000000000000178e+00
3.899999999999999911e+00
1.800000000000000044e+00
1.800000000000000044e+00
1.500000000000000000e+00
4.000000000000000000e+00
8.020000000000000284e+01
3.100000000000000089e+00
9.550000000000000000e+01
